GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	0.0006779569316104288	0.0006779569316104288	+1	TP53,NPM1,CDKN1B,EP300,CDKN1A
REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	0.0006817571294006922	0.0006817571294006922	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,PPP2R1A
REAC:R-HSA-6806834	Signaling by MET	0.0007267791050185524	0.0007267791050185524	+1	PIK3CA,KRAS,PIK3R1,NRAS,HGF,PTPN11
REAC:R-HSA-8851805	MET activates RAS signaling	0.0008235110503753978	0.0008235110503753978	+1	KRAS,NRAS,HGF
REAC:R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	0.0008235110503753978	0.0008235110503753978	+1	KRAS,NRAS,PTPN11
REAC:R-HSA-2424491	DAP12 signaling	0.0008650554826928913	0.0008650554826928913	+1	PIK3CA,KRAS,PIK3R1,NRAS
REAC:R-HSA-5654732	Negative regulation of FGFR3 signaling	0.0009890507174757231	0.0009890507174757231	+1	BRAF,FGFR3,PPP2R1A,PTPN11
REAC:R-HSA-1912422	Pre-NOTCH Expression and Processing	0.0010121468852844608	0.0010121468852844608	+1	TP53,NOTCH1,RUNX1,ELF3,EP300,CCND1,HIST1H2BD
REAC:R-HSA-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	0.0010608165438031152	0.0010608165438031152	+1	PIK3CA,PIK3R1,PIK3CG
REAC:R-HSA-5619507	Activation of HOX genes during differentiation	0.0010990732018904155	0.0010990732018904155	+1	CTCF,KDM6A,AJUBA,EP300,HIST1H2BD,NCOR1,EZH2
REAC:R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	0.0010990732018904155	0.0010990732018904155	+1	CTCF,KDM6A,AJUBA,EP300,HIST1H2BD,NCOR1,EZH2
REAC:R-HSA-8941326	RUNX2 regulates bone development	0.0012479665173334596	0.0012479665173334596	+1	RB1,AR,SMAD4,CBFB
REAC:R-HSA-9005895	Pervasive developmental disorders	0.0013246492484284367	0.0013246492484284367	+1	SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-9005891	Loss of function of MECP2 in Rett syndrome	0.0013246492484284367	0.0013246492484284367	+1	SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.0013458542019981225	0.0013458542019981225	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.0013458542019981225	0.0013458542019981225	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.0013458542019981225	0.0013458542019981225	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2644603	Signaling by NOTCH1 in Cancer	0.0013458542019981225	0.0013458542019981225	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.0013458542019981225	0.0013458542019981225	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-3311021	SMAD4 MH2 Domain Mutants in Cancer	0.0014458729016835954	0.0014458729016835954	+1	SMAD4,SMAD2
REAC:R-HSA-8951911	RUNX3 regulates RUNX1-mediated transcription	0.0014458729016835954	0.0014458729016835954	+1	RUNX1,CBFB
REAC:R-HSA-3304347	Loss of Function of SMAD4 in Cancer	0.0014458729016835954	0.0014458729016835954	+1	SMAD4,SMAD2
REAC:R-HSA-389356	CD28 co-stimulation	0.0014905106676110608	0.0014905106676110608	+1	PIK3CA,PIK3R1,AKT1,MTOR
REAC:R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.001543453482806608	0.001543453482806608	+1	TP53,CDKN1B,CDKN1A
REAC:R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	0.001543453482806608	0.001543453482806608	+1	KRAS,ARHGAP35,NRAS
REAC:R-HSA-1250347	SHC1 events in ERBB4 signaling	0.001543453482806608	0.001543453482806608	+1	KRAS,NRAS,ERBB4
REAC:R-HSA-198323	AKT phosphorylates targets in the cytosol	0.001543453482806608	0.001543453482806608	+1	AKT1,CDKN1B,CDKN1A
REAC:R-HSA-5654727	Negative regulation of FGFR2 signaling	0.0016073738235459043	0.0016073738235459043	+1	BRAF,FGFR2,PPP2R1A,PTPN11
REAC:R-HSA-2559585	Oncogene Induced Senescence	0.0016073738235459043	0.0016073738235459043	+1	TP53,CDKN2A,RB1,CDKN2C
REAC:R-HSA-8943724	Regulation of PTEN gene transcription	0.0016073738235459043	0.0016073738235459043	+1	TP53,PTEN,MTOR,MECOM,EZH2
REAC:R-HSA-69473	G2/M DNA damage checkpoint	0.0016716406384893196	0.0016716406384893196	+1	TP53,ATM,BRCA1,CHEK2,ATR,HIST1H2BD
REAC:R-HSA-114604	GPVI-mediated activation cascade	0.0017800411998872305	0.0017800411998872305	+1	PIK3CA,PIK3R1,PIK3CG,PTPN11
REAC:R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	0.0017869869575308308	0.0017869869575308308	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	0.0017869869575308308	0.0017869869575308308	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	0.0017869869575308308	0.0017869869575308308	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	0.0017869869575308308	0.0017869869575308308	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	0.0017869869575308308	0.0017869869575308308	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	0.0017869869575308308	0.0017869869575308308	+1	PTEN,NOTCH1,SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	0.0017869869575308308	0.0017869869575308308	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-2172127	DAP12 interactions	0.0018990033866498376	0.0018990033866498376	+1	PIK3CA,KRAS,PIK3R1,NRAS
REAC:R-HSA-1295596	Spry regulation of FGF signaling	0.002159375620717224	0.002159375620717224	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-5655302	Signaling by FGFR1 in disease	0.002305243025757108	0.002305243025757108	+1	PIK3CA,KRAS,PIK3R1,NRAS
REAC:R-HSA-201681	TCF dependent signaling in response to WNT	0.002305243025757108	0.002305243025757108	+1	APC,CTNNB1,AKT1,SOX9,EP300,SOX17,PPP2R1A,HIST1H2BD,AXIN2
REAC:R-HSA-69560	Transcriptional activation of p53 responsive genes  	0.002494667360909478	0.002494667360909478	+1	TP53,CDKN1A
REAC:R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	0.002494667360909478	0.002494667360909478	+1	TP53,CDKN1A
REAC:R-HSA-8941333	RUNX2 regulates genes involved in differentiation of myeloid cells	0.002494667360909478	0.002494667360909478	+1	RUNX1,CBFB
REAC:R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	0.002494667360909478	0.002494667360909478	+1	ATM,BRCA1,BRCA2,ATR
REAC:R-HSA-196299	Beta-catenin phosphorylation cascade	0.0025062643294445856	0.0025062643294445856	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-5675221	Negative regulation of MAPK pathway	0.0026932033679162967	0.0026932033679162967	+1	KRAS,NRAS,BRAF,PPP2R1A
REAC:R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	0.002893494441991428	0.002893494441991428	+1	KRAS,EGFR,NRAS
REAC:R-HSA-5654704	SHC-mediated cascade:FGFR3	0.002893494441991428	0.002893494441991428	+1	KRAS,NRAS,FGFR3
REAC:R-HSA-170834	Signaling by TGF-beta Receptor Complex	0.0031489876038116745	0.0031489876038116745	+1	SMAD4,USP9X,TGFBR2,NCOR1,SMAD2
REAC:R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	0.0031489876038116745	0.0031489876038116745	+1	ATM,BRCA1,BRCA2,ATR
REAC:R-HSA-1980143	Signaling by NOTCH1	0.0031489876038116745	0.0031489876038116745	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-186712	Regulation of beta-cell development	0.0031489876038116745	0.0031489876038116745	+1	NOTCH1,AKT1,EP300,FOXA2
REAC:R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	0.0037244818251975027	0.0037244818251975027	+1	SMAD4,USP9X,NCOR1,SMAD2
REAC:R-HSA-8935964	RUNX1 regulates expression of components of tight junctions	0.00375225835866992	0.00375225835866992	+1	RUNX1,CBFB
REAC:R-HSA-8865999	MET activates PTPN11	0.00375225835866992	0.00375225835866992	+1	HGF,PTPN11
REAC:R-HSA-3134973	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	0.00375225835866992	0.00375225835866992	+1	CTNNB1,EP300
REAC:R-HSA-2644605	FBXW7 Mutants and NOTCH1 in Cancer	0.00375225835866992	0.00375225835866992	+1	NOTCH1,FBXW7
REAC:R-HSA-1169092	Activation of RAS in B cells	0.00375225835866992	0.00375225835866992	+1	KRAS,NRAS
REAC:R-HSA-5654720	PI-3K cascade:FGFR4	0.00375225835866992	0.00375225835866992	+1	PIK3CA,PIK3R1,PTPN11
REAC:R-HSA-2644607	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	0.00375225835866992	0.00375225835866992	+1	NOTCH1,FBXW7
REAC:R-HSA-389513	CTLA4 inhibitory signaling	0.004283738275407165	0.004283738275407165	+1	AKT1,PPP2R1A,PTPN11
REAC:R-HSA-5621575	CD209 (DC-SIGN) signaling	0.004283738275407165	0.004283738275407165	+1	KRAS,NRAS,EP300
REAC:R-HSA-5654689	PI-3K cascade:FGFR1	0.004283738275407165	0.004283738275407165	+1	PIK3CA,PIK3R1,PTPN11
REAC:R-HSA-5654712	FRS-mediated FGFR4 signaling	0.004900978865128207	0.004900978865128207	+1	KRAS,NRAS,PTPN11
REAC:R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.005268251669563471	0.005268251669563471	+1	TGFBR2,SMAD2
REAC:R-HSA-69202	Cyclin E associated events during G1/S transition 	0.005268251669563471	0.005268251669563471	+1	RB1,AKT1,CDKN1B,CCND1,CDKN1A
REAC:R-HSA-8857538	PTK6 promotes HIF1A stabilization	0.005268251669563471	0.005268251669563471	+1	EGFR,LRRK2
REAC:R-HSA-9603381	Activated NTRK3 signals through PI3K	0.005268251669563471	0.005268251669563471	+1	PIK3CA,PIK3R1
REAC:R-HSA-8931987	RUNX1 regulates estrogen receptor mediated transcription	0.005268251669563471	0.005268251669563471	+1	RUNX1,CBFB
REAC:R-HSA-8939245	RUNX1 regulates transcription of genes involved in BCR signaling	0.005268251669563471	0.005268251669563471	+1	RUNX1,CBFB
REAC:R-HSA-8849470	PTK6 Regulates Cell Cycle	0.005268251669563471	0.005268251669563471	+1	CDKN1B,CCND1
REAC:R-HSA-8939256	RUNX1 regulates transcription of genes involved in WNT signaling	0.005268251669563471	0.005268251669563471	+1	RUNX1,CBFB
REAC:R-HSA-5654693	FRS-mediated FGFR1 signaling	0.005317076175236816	0.005317076175236816	+1	KRAS,NRAS,PTPN11
REAC:R-HSA-5654699	SHC-mediated cascade:FGFR2	0.005317076175236816	0.005317076175236816	+1	KRAS,NRAS,FGFR2
REAC:R-HSA-109581	Apoptosis	0.005317076175236816	0.005317076175236816	+1	TP53,APC,CTNNB1,CDH1,AKT1,TLR4,HIST1H1C
REAC:R-HSA-2559580	Oxidative Stress Induced Senescence	0.005467885461413267	0.005467885461413267	+1	TP53,CDKN2A,MAP2K4,HIST1H2BD,CDKN2C,EZH2
REAC:R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	0.005557858519368229	0.005557858519368229	+1	RB1,AKT1,CDKN1B,CCND1,CDKN1A
REAC:R-HSA-5357801	Programmed Cell Death	0.005762584250256907	0.005762584250256907	+1	TP53,APC,CTNNB1,CDH1,AKT1,TLR4,HIST1H1C
REAC:R-HSA-8940973	RUNX2 regulates osteoblast differentiation	0.005925720193520325	0.005925720193520325	+1	RB1,AR,CBFB
REAC:R-HSA-75153	Apoptotic execution phase	0.006154367685124481	0.006154367685124481	+1	APC,CTNNB1,CDH1,HIST1H1C
REAC:R-HSA-1660499	Synthesis of PIPs at the plasma membrane	0.006548463267542703	0.006548463267542703	+1	PIK3CA,PTEN,PIK3R1,PIK3CG
REAC:R-HSA-6802949	Signaling by RAS mutants	0.006548463267542703	0.006548463267542703	+1	KRAS,NF1,NRAS,BRAF
REAC:R-HSA-69206	G1/S Transition	0.006732636019677221	0.006732636019677221	+1	RB1,AKT1,CDKN1B,CCND1,CDKN1A,PPP2R1A
REAC:R-HSA-112412	SOS-mediated signalling	0.0067976178509010915	0.0067976178509010915	+1	KRAS,NRAS
REAC:R-HSA-8939246	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	0.0067976178509010915	0.0067976178509010915	+1	RUNX1,CBFB
REAC:R-HSA-9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	0.0067976178509010915	0.0067976178509010915	+1	TBL1XR1,NCOR1
REAC:R-HSA-3656534	Loss of Function of TGFBR1 in Cancer	0.0067976178509010915	0.0067976178509010915	+1	TGFBR2,SMAD2
REAC:R-HSA-9028335	Activated NTRK2 signals through PI3K	0.0067976178509010915	0.0067976178509010915	+1	PIK3CA,PIK3R1
REAC:R-HSA-3656532	TGFBR1 KD Mutants in Cancer	0.0067976178509010915	0.0067976178509010915	+1	TGFBR2,SMAD2
REAC:R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	0.0071533868742855574	0.0071533868742855574	+1	ATM,BRCA1,BRCA2
REAC:R-HSA-5218920	VEGFR2 mediated vascular permeability	0.007956069368449602	0.007956069368449602	+1	CTNNB1,AKT1,MTOR
REAC:R-HSA-69541	Stabilization of p53	0.008209501482040932	0.008209501482040932	+1	TP53,CDKN2A,ATM,CHEK2
REAC:R-HSA-5693538	Homology Directed Repair	0.008387719609454536	0.008387719609454536	+1	ATM,BRCA1,POLQ,BRCA2,ATR,HIST1H2BD
REAC:R-HSA-6807070	PTEN Regulation	0.008637199867241062	0.008637199867241062	+1	TP53,PTEN,AKT1,MTOR,MECOM,EZH2
REAC:R-HSA-9034864	Activated NTRK3 signals through RAS	0.008637199867241062	0.008637199867241062	+1	KRAS,NRAS
REAC:R-HSA-8939242	RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	0.008637199867241062	0.008637199867241062	+1	RUNX1,CBFB
REAC:R-HSA-4411364	Binding of TCF/LEF:CTNNB1 to target gene promoters	0.008637199867241062	0.008637199867241062	+1	CTNNB1,AXIN2
REAC:R-HSA-8941332	RUNX2 regulates genes involved in cell migration	0.008637199867241062	0.008637199867241062	+1	AKT1,CBFB
REAC:R-HSA-8951430	RUNX3 regulates WNT signaling	0.008637199867241062	0.008637199867241062	+1	CTNNB1,CCND1
REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	0.009400221704394751	0.009400221704394751	+1	EGFR,AKT1,ERBB4
REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.009400221704394751	0.009400221704394751	+1	RUNX1,EP300,CBFB,SIN3A,HIST1H2BD
REAC:R-HSA-187687	Signalling to ERKs	0.010286508787809135	0.010286508787809135	+1	KRAS,NRAS,BRAF
REAC:R-HSA-6804758	Regulation of TP53 Activity through Acetylation	0.010286508787809135	0.010286508787809135	+1	TP53,AKT1,EP300
REAC:R-HSA-6811555	PI5P Regulates TP53 Acetylation	0.010642108034797206	0.010642108034797206	+1	TP53,EP300
REAC:R-HSA-2428933	SHC-related events triggered by IGF1R	0.010642108034797206	0.010642108034797206	+1	KRAS,NRAS
REAC:R-HSA-8876493	InlA-mediated entry of Listeria monocytogenes into host cells	0.010642108034797206	0.010642108034797206	+1	CTNNB1,CDH1
REAC:R-HSA-9026519	Activated NTRK2 signals through RAS	0.010642108034797206	0.010642108034797206	+1	KRAS,NRAS
REAC:R-HSA-198203	PI3K/AKT activation	0.010642108034797206	0.010642108034797206	+1	PIK3CA,PIK3R1
REAC:R-HSA-5654733	Negative regulation of FGFR4 signaling	0.01099783602137204	0.01099783602137204	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	0.01099783602137204	0.01099783602137204	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-2173789	TGF-beta receptor signaling activates SMADs	0.01195520598634558	0.01195520598634558	+1	SMAD4,TGFBR2,SMAD2
REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	0.01195520598634558	0.01195520598634558	+1	SIN3A,TBL1XR1,NCOR1
REAC:R-HSA-8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.012906483276026103	0.012906483276026103	+1	RUNX1,CBFB
REAC:R-HSA-5654726	Negative regulation of FGFR1 signaling	0.012906483276026103	0.012906483276026103	+1	BRAF,PPP2R1A,PTPN11
REAC:R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	0.012906483276026103	0.012906483276026103	+1	ATM,BRCA1,BRCA2
REAC:R-HSA-5685942	HDR through Homologous Recombination (HRR)	0.013415279877010706	0.013415279877010706	+1	ATM,BRCA1,BRCA2,ATR
REAC:R-HSA-5693537	Resolution of D-Loop Structures	0.013894473599883567	0.013894473599883567	+1	ATM,BRCA1,BRCA2
REAC:R-HSA-4791275	Signaling by WNT in cancer	0.013894473599883567	0.013894473599883567	+1	APC,CTNNB1,PPP2R1A
REAC:R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	0.014356334113954138	0.014356334113954138	+1	CDKN2A,CDKN1B,CDKN1A,HIST1H2BD,CDKN2C
REAC:R-HSA-1433617	Regulation of signaling by NODAL	0.015267659966265557	0.015267659966265557	+1	ACVR1B,ACVR2A
REAC:R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	0.015267659966265557	0.015267659966265557	+1	CTNNB1,CDH1
REAC:R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	0.016070283664723916	0.016070283664723916	+1	KRAS,NRAS,BRAF
REAC:R-HSA-3214841	PKMTs methylate histone lysines	0.016070283664723916	0.016070283664723916	+1	SETD2,NSD1,MECOM,EZH2
REAC:R-HSA-5685938	HDR through Single Strand Annealing (SSA)	0.01720107878063642	0.01720107878063642	+1	ATM,BRCA1,ATR
REAC:R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	0.01786818353009612	0.01786818353009612	+1	TP53,ATM
REAC:R-HSA-5689896	Ovarian tumor domain proteases	0.01833901260290441	0.01833901260290441	+1	TP53,PTEN,APC
REAC:R-HSA-111465	Apoptotic cleavage of cellular proteins	0.01833901260290441	0.01833901260290441	+1	APC,CTNNB1,CDH1
REAC:R-HSA-69481	G2/M Checkpoints	0.019072198921673077	0.019072198921673077	+1	TP53,ATM,BRCA1,CHEK2,ATR,HIST1H2BD
REAC:R-HSA-6802957	Oncogenic MAPK signaling	0.01991563339996988	0.01991563339996988	+1	KRAS,NF1,NRAS,BRAF
REAC:R-HSA-8847993	ERBB2 Activates PTK6 Signaling	0.02042700749781457	0.02042700749781457	+1	EGFR,ERBB4
REAC:R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	0.02042700749781457	0.02042700749781457	+1	RB1,PPP2R1A
REAC:R-HSA-8853659	RET signaling	0.02042700749781457	0.02042700749781457	+1	PIK3CA,PIK3R1,PTPN11
REAC:R-HSA-171007	p38MAPK events	0.02042700749781457	0.02042700749781457	+1	KRAS,NRAS
REAC:R-HSA-165159	mTOR signalling	0.02042700749781457	0.02042700749781457	+1	STK11,AKT1,MTOR
REAC:R-HSA-5674135	MAP2K and MAPK activation	0.02042700749781457	0.02042700749781457	+1	KRAS,NRAS,BRAF
REAC:R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	0.02042700749781457	0.02042700749781457	+1	KRAS,NRAS,BRAF
REAC:R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	0.02042700749781457	0.02042700749781457	+1	KRAS,NRAS,BRAF
REAC:R-HSA-3214858	RMTs methylate histone arginines	0.022004568969648072	0.022004568969648072	+1	ARID1A,PBRM1,DNMT3A,CCND1
REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	0.022272319707652883	0.022272319707652883	+1	NOTCH1,EP300
REAC:R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	0.022272319707652883	0.022272319707652883	+1	TP53,AKT1
REAC:R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	0.022272319707652883	0.022272319707652883	+1	APC,PPP2R1A
REAC:R-HSA-5467337	APC truncation mutants have impaired AXIN binding	0.022272319707652883	0.022272319707652883	+1	APC,PPP2R1A
REAC:R-HSA-2500257	Resolution of Sister Chromatid Cohesion	0.022272319707652883	0.022272319707652883	+1	STAG2,PPP2R1A,SMC1A,SMC3,RAD21
REAC:R-HSA-4839748	AMER1 mutants destabilize the destruction complex	0.022272319707652883	0.022272319707652883	+1	APC,PPP2R1A
REAC:R-HSA-9027284	Erythropoietin activates RAS	0.022272319707652883	0.022272319707652883	+1	KRAS,NRAS
REAC:R-HSA-4839735	AXIN mutants destabilize the destruction complex, activating WNT signaling	0.022272319707652883	0.022272319707652883	+1	APC,PPP2R1A
REAC:R-HSA-4839744	truncated APC mutants destabilize the destruction complex	0.022272319707652883	0.022272319707652883	+1	APC,PPP2R1A
REAC:R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	0.022272319707652883	0.022272319707652883	+1	APC,PPP2R1A
REAC:R-HSA-3899300	SUMOylation of transcription cofactors	0.023799902173339472	0.023799902173339472	+1	NPM1,EP300,SIN3A
REAC:R-HSA-9013694	Signaling by NOTCH4	0.023874570325394473	0.023874570325394473	+1	NOTCH1,FBXW7,AKT1,EP300
REAC:R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.023874570325394473	0.023874570325394473	+1	MAP3K1,MAP2K4,TLR4,PPP2R1A,PTPN11
REAC:R-HSA-6785631	ERBB2 Regulates Cell Motility	0.025110403200916353	0.025110403200916353	+1	EGFR,ERBB4
REAC:R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.025110403200916353	0.025110403200916353	+1	EGFR,KIT
REAC:R-HSA-1500931	Cell-Cell communication	0.02513700903071217	0.02513700903071217	+1	PIK3CA,PIK3R1,CTNNB1,CDH1,PTPN11
REAC:R-HSA-1483255	PI Metabolism	0.02543544285268226	0.02543544285268226	+1	PIK3CA,PTEN,PIK3R1,PIK3CG
REAC:R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	0.02543544285268226	0.02543544285268226	+1	CEBPA,EP300,TBL1XR1,NCOR1
REAC:R-HSA-195253	Degradation of beta-catenin by the destruction complex	0.02543544285268226	0.02543544285268226	+1	APC,CTNNB1,PPP2R1A,AXIN2
REAC:R-HSA-2978092	Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate	0.02548356482133782	0.02548356482133782	+1	IDH1
REAC:R-HSA-5674404	PTEN Loss of Function in Cancer	0.02548356482133782	0.02548356482133782	+1	PTEN
REAC:R-HSA-2033515	t(4;14) translocations of FGFR3	0.02548356482133782	0.02548356482133782	+1	FGFR3
REAC:R-HSA-389542	NADPH regeneration	0.02548356482133782	0.02548356482133782	+1	IDH1
REAC:R-HSA-5467333	APC truncation mutants are not K63 polyubiquitinated	0.02548356482133782	0.02548356482133782	+1	APC
REAC:R-HSA-8853333	Signaling by FGFR2 fusions	0.02548356482133782	0.02548356482133782	+1	FGFR2
REAC:R-HSA-2023837	Signaling by FGFR2 amplification mutants	0.02548356482133782	0.02548356482133782	+1	FGFR2
REAC:R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	0.02580841645036051	0.02580841645036051	+1	ATM,BRCA1,BRCA2,ATR,HIST1H2BD
REAC:R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	0.026827427616149174	0.026827427616149174	+1	PIK3CA,KRAS,PIK3R1,MAP3K1,NRAS,MAP2K4
REAC:R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	0.02724949690147565	0.02724949690147565	+1	NOTCH1,EP300
REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	0.027518997661006593	0.027518997661006593	+1	TP53,PTEN,AKT1,MTOR
