GO.ID	Description	p.Val	FDR	Phenotype	Genes
BRANCHING INVOLVED IN PROSTATE GLAND MORPHOGENESIS%GOBP%GO:0060442	branching involved in prostate gland morphogenesis	0.0353200074405027	0.0353200074405027	+1	FGFR2
RESPONSE TO INSULIN-LIKE GROWTH FACTOR STIMULUS%GOBP%GO:1990418	response to insulin-like growth factor stimulus	0.0353200074405027	0.0353200074405027	+1	AKT1
MIRNA TRANSPORT%GOBP%GO:1990428	miRNA transport	0.0353200074405027	0.0353200074405027	+1	TGFBR2
MELANOCYTE MIGRATION%GOBP%GO:0097324	melanocyte migration	0.0353200074405027	0.0353200074405027	+1	KIT
BUTYRATE-INDUCED HISTONE ACETYLATION%WIKIPATHWAYS_20190610%WP2366%HOMO SAPIENS	http://www.wikipathways.org/instance/WP2366_r102201	0.0353200074405027	0.0353200074405027	+1	AKT1
REGULATION OF CELLULAR RESPONSE TO X-RAY%GOBP%GO:2000683	regulation of cellular response to X-ray	0.0353200074405027	0.0353200074405027	+1	GATA3
NEGATIVE REGULATION OF TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0010868	negative regulation of triglyceride biosynthetic process	0.0353200074405027	0.0353200074405027	+1	FBXW7
POSITIVE REGULATION OF HISTONE H4-K16 ACETYLATION%GOBP%GO:2000620	positive regulation of histone H4-K16 acetylation	0.0353200074405027	0.0353200074405027	+1	BRCA1
POSITIVE REGULATION OF COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:1904028	positive regulation of collagen fibril organization	0.0353200074405027	0.0353200074405027	+1	RB1
CORONARY VEIN MORPHOGENESIS%GOBP%GO:0003169	coronary vein morphogenesis	0.0353200074405027	0.0353200074405027	+1	NOTCH1
ROLE OF OSX AND MIRNAS IN TOOTH DEVELOPMENT%WIKIPATHWAYS_20190610%WP3971%HOMO SAPIENS	http://www.wikipathways.org/instance/WP3971_r91525	0.0353200074405027	0.0353200074405027	+1	NOTCH1,CTNNB1
REGULATION OF METANEPHRIC URETERIC BUD DEVELOPMENT%GOBP%GO:2001074	regulation of metanephric ureteric bud development	0.0353200074405027	0.0353200074405027	+1	WT1
LEFT VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0003220	left ventricular cardiac muscle tissue morphogenesis	0.0353200074405027	0.0353200074405027	+1	SMAD4
CARDIAC VASCULAR SMOOTH MUSCLE CELL DEVELOPMENT%GOBP%GO:0060948	cardiac vascular smooth muscle cell development	0.0353200074405027	0.0353200074405027	+1	NOTCH1
TRANSCRIPTION FACTOR CATABOLIC PROCESS%GOBP%GO:0036369	transcription factor catabolic process	0.0353200074405027	0.0353200074405027	+1	TAF1
EVASION OF ONCOGENE INDUCED SENESCENCE DUE TO DEFECTIVE P16INK4A BINDING TO CDK4%REACTOME DATABASE ID RELEASE 69%9630791	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4	0.0353200074405027	0.0353200074405027	+1	CDKN2A
PYRAMIDAL NEURON DIFFERENTIATION%GOBP%GO:0021859	pyramidal neuron differentiation	0.0353200074405027	0.0353200074405027	+1	FGFR2
STEM CELL FATE SPECIFICATION%GOBP%GO:0048866	stem cell fate specification	0.0353200074405027	0.0353200074405027	+1	SOX9
VENTRICULAR ZONE NEUROBLAST DIVISION%GOBP%GO:0021847	ventricular zone neuroblast division	0.0353200074405027	0.0353200074405027	+1	FGFR2
CENTRAL NERVOUS SYSTEM MORPHOGENESIS%GOBP%GO:0021551	central nervous system morphogenesis	0.0353200074405027	0.0353200074405027	+1	ERBB4
HISTONE H2B ACETYLATION%GOBP%GO:0043969	histone H2B acetylation	0.0353200074405027	0.0353200074405027	+1	EP300
RESPONSE TO STEM CELL FACTOR%GOBP%GO:0036215	response to stem cell factor	0.0353200074405027	0.0353200074405027	+1	KIT
FASCICULATION OF MOTOR NEURON AXON%GOBP%GO:0097156	fasciculation of motor neuron axon	0.0353200074405027	0.0353200074405027	+1	EPHA3
POSITIVE REGULATION OF PROTEIN AUTOUBIQUITINATION%GOBP%GO:1902499	positive regulation of protein autoubiquitination	0.0353200074405027	0.0353200074405027	+1	LRRK2
NEGATIVE REGULATION OF NEUROBLAST PROLIFERATION%GOBP%GO:0007406	negative regulation of neuroblast proliferation	0.0353200074405027	0.0353200074405027	+1	NF1
NEGATIVE REGULATION OF VACUOLAR TRANSPORT%GOBP%GO:1903336	negative regulation of vacuolar transport	0.0353200074405027	0.0353200074405027	+1	LRRK2
CELLULAR RESPONSE TO NITROSATIVE STRESS%GOBP%GO:0071500	cellular response to nitrosative stress	0.0353200074405027	0.0353200074405027	+1	ATM
NEGATIVE REGULATION OF PROTEIN AUTOUBIQUITINATION%GOBP%GO:1905524	negative regulation of protein autoubiquitination	0.0353200074405027	0.0353200074405027	+1	TAF1
NEURAL CREST CELL FATE SPECIFICATION%GOBP%GO:0014036	neural crest cell fate specification	0.0353200074405027	0.0353200074405027	+1	SOX9
TREHALOSE METABOLIC PROCESS%GOBP%GO:0005991	trehalose metabolic process	0.0353200074405027	0.0353200074405027	+1	BRAF
REGULATION OF HISTONE H3-K27 ACETYLATION%GOBP%GO:1901674	regulation of histone H3-K27 acetylation	0.0353200074405027	0.0353200074405027	+1	SIN3A
NEGATIVE REGULATION OF HEPATOCYTE PROLIFERATION%GOBP%GO:2000346	negative regulation of hepatocyte proliferation	0.0353200074405027	0.0353200074405027	+1	FBXW7
NEGATIVE REGULATION OF INTERLEUKIN-23 PRODUCTION%GOBP%GO:0032707	negative regulation of interleukin-23 production	0.0353200074405027	0.0353200074405027	+1	TLR4
NEGATIVE REGULATION OF MYOFIBROBLAST DIFFERENTIATION%GOBP%GO:1904761	negative regulation of myofibroblast differentiation	0.0353200074405027	0.0353200074405027	+1	RB1
MAMMARY GLAND FORMATION%GOBP%GO:0060592	mammary gland formation	0.0353200074405027	0.0353200074405027	+1	FGFR2
REGULATION OF PEROXIDASE ACTIVITY%GOBP%GO:2000468	regulation of peroxidase activity	0.0353200074405027	0.0353200074405027	+1	LRRK2
RENAL VESICLE INDUCTION%GOBP%GO:0072034	renal vesicle induction	0.0353200074405027	0.0353200074405027	+1	SOX9
PID_LYSOPHOSPHOLIPID_PATHWAY%MSIGDB_C2%PID_LYSOPHOSPHOLIPID_PATHWAY	PID_LYSOPHOSPHOLIPID_PATHWAY	0.0353200074405027	0.0353200074405027	+1	EGFR,PIK3R1,AKT1
GLIAL CELL APOPTOTIC PROCESS%GOBP%GO:0034349	glial cell apoptotic process	0.0353200074405027	0.0353200074405027	+1	TP53
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY	0.0353200074405027	0.0353200074405027	+1	EP300,SIN3A,NCOR1
PROTEIN KINASE B SIGNALING%GOBP%GO:0043491	protein kinase B signaling	0.0353200074405027	0.0353200074405027	+1	PTEN,AKT1
ADRENAL CORTEX FORMATION%GOBP%GO:0035802	adrenal cortex formation	0.0353200074405027	0.0353200074405027	+1	WT1
PRIMARY SEX DETERMINATION%GOBP%GO:0007538	primary sex determination	0.0353200074405027	0.0353200074405027	+1	SOX9
ZYGOTIC SPECIFICATION OF DORSAL/VENTRAL AXIS%GOBP%GO:0007352	zygotic specification of dorsal/ventral axis	0.0353200074405027	0.0353200074405027	+1	SMAD2
PYRAMIDAL NEURON DEVELOPMENT%GOBP%GO:0021860	pyramidal neuron development	0.0353200074405027	0.0353200074405027	+1	FGFR2
DNA STRAND RENATURATION%GOBP%GO:0000733	DNA strand renaturation	0.0353200074405027	0.0353200074405027	+1	TP53
KIT SIGNALING PATHWAY%GOBP%GO:0038109	Kit signaling pathway	0.0353200074405027	0.0353200074405027	+1	KIT
MAST CELL DIFFERENTIATION%GOBP%GO:0060374	mast cell differentiation	0.0353200074405027	0.0353200074405027	+1	KIT
POSTERIOR MESONEPHRIC TUBULE DEVELOPMENT%GOBP%GO:0072166	posterior mesonephric tubule development	0.0353200074405027	0.0353200074405027	+1	WT1
REGULATION OF LIPID TRANSPORT BY NEGATIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	0.0353200074405027	0.0353200074405027	+1	NCOR1
EVASION OF OXIDATIVE STRESS INDUCED SENESCENCE DUE TO DEFECTIVE P16INK4A BINDING TO CDK4%REACTOME DATABASE ID RELEASE 69%9632697	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4	0.0353200074405027	0.0353200074405027	+1	CDKN2A
HISTONE H3-K4 METHYLATION%GOBP%GO:0051568	histone H3-K4 methylation	0.0353200074405027	0.0353200074405027	+1	KDM6A,TET2
POSITIVE REGULATION OF NODAL SIGNALING PATHWAY INVOLVED IN DETERMINATION OF LATERAL MESODERM LEFT/RIGHT ASYMMETRY%GOBP%GO:1900224	positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	0.0353200074405027	0.0353200074405027	+1	SMAD2
DETECTION OF FUNGUS%GOBP%GO:0016046	detection of fungus	0.0353200074405027	0.0353200074405027	+1	TLR4
PARAXIAL MESODERM MORPHOGENESIS%GOBP%GO:0048340	paraxial mesoderm morphogenesis	0.0353200074405027	0.0353200074405027	+1	SMAD2
MYELOID PROGENITOR CELL DIFFERENTIATION%GOBP%GO:0002318	myeloid progenitor cell differentiation	0.0353200074405027	0.0353200074405027	+1	FLT3
INTERLEUKIN-6 FAMILY SIGNALING%REACTOME%R-HSA-6783589.6	Interleukin-6 family signaling	0.0353200074405027	0.0353200074405027	+1	PTPN11,LIFR
REGULATION OF CARBOHYDRATE CATABOLIC PROCESS BY REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0098679	regulation of carbohydrate catabolic process by regulation of transcription from RNA polymerase II promoter	0.0353200074405027	0.0353200074405027	+1	NCOR1
RHYTHMIC SYNAPTIC TRANSMISSION%GOBP%GO:0060024	rhythmic synaptic transmission	0.0353200074405027	0.0353200074405027	+1	PTEN
DENDRITIC CELL CYTOKINE PRODUCTION%GOBP%GO:0002371	dendritic cell cytokine production	0.0353200074405027	0.0353200074405027	+1	KIT
AGE/RAGE PATHWAY%WIKIPATHWAYS_20190610%WP2324%HOMO SAPIENS	http://www.wikipathways.org/instance/WP2324_r96980	0.0353200074405027	0.0353200074405027	+1	EGFR,AKT1,SMAD2
OLIGODENDROCYTE APOPTOTIC PROCESS%GOBP%GO:0097252	oligodendrocyte apoptotic process	0.0353200074405027	0.0353200074405027	+1	TP53
ENDOCHONDRAL OSSIFICATION%WIKIPATHWAYS_20190610%WP474%HOMO SAPIENS	http://www.wikipathways.org/instance/WP474_r95499	0.0353200074405027	0.0353200074405027	+1	AKT1,SOX9,FGFR3
ENDODERMAL DIGESTIVE TRACT MORPHOGENESIS%GOBP%GO:0061031	endodermal digestive tract morphogenesis	0.0353200074405027	0.0353200074405027	+1	SOX17
MAMMARY GLAND INVOLUTION%GOBP%GO:0060056	mammary gland involution	0.0353200074405027	0.0353200074405027	+1	ELF3
ADRENAL CORTEX DEVELOPMENT%GOBP%GO:0035801	adrenal cortex development	0.0353200074405027	0.0353200074405027	+1	WT1
REGULATION OF MYOFIBROBLAST DIFFERENTIATION%GOBP%GO:1904760	regulation of myofibroblast differentiation	0.0353200074405027	0.0353200074405027	+1	RB1
RRNA EXPORT FROM NUCLEUS%GOBP%GO:0006407	rRNA export from nucleus	0.0353200074405027	0.0353200074405027	+1	NPM1
CARDIAC MUSCLE TISSUE REGENERATION%GOBP%GO:0061026	cardiac muscle tissue regeneration	0.0353200074405027	0.0353200074405027	+1	ERBB4
MAST CELL CYTOKINE PRODUCTION%GOBP%GO:0032762	mast cell cytokine production	0.0353200074405027	0.0353200074405027	+1	KIT
NEGATIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO UV-INDUCED DNA DAMAGE%GOBP%GO:0010768	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	0.0353200074405027	0.0353200074405027	+1	TAF1
BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY	BIOCARTA_CXCR4_PATHWAY	0.0353200074405027	0.0353200074405027	+1	PIK3CA,PIK3R1
SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I	Signaling events mediated by HDAC Class I	0.0353200074405027	0.0353200074405027	+1	EP300,SIN3A,NCOR1
REGULATION OF GLYCOLYTIC PROCESS BY REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0072361	regulation of glycolytic process by regulation of transcription from RNA polymerase II promoter	0.0353200074405027	0.0353200074405027	+1	NCOR1
REGULATION OF APOPTOTIC PROCESS IN BONE MARROW%GOBP%GO:0071865	regulation of apoptotic process in bone marrow	0.0353200074405027	0.0353200074405027	+1	FGFR2
NEGATIVE REGULATION OF MITOTIC CELL CYCLE, EMBRYONIC%GOBP%GO:0045976	negative regulation of mitotic cell cycle, embryonic	0.0353200074405027	0.0353200074405027	+1	CTNNB1
POSITIVE REGULATION OF METANEPHRIC URETERIC BUD DEVELOPMENT%GOBP%GO:2001076	positive regulation of metanephric ureteric bud development	0.0353200074405027	0.0353200074405027	+1	WT1
REGULATION OF HEMOSTASIS%GOBP%GO:1900046	regulation of hemostasis	0.0353200074405027	0.0353200074405027	+1	TLR4,PDGFRA,FOXA2
NEGATIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070168	negative regulation of biomineral tissue development	0.0353200074405027	0.0353200074405027	+1	NOTCH1,SOX9
FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704	formation of primary germ layer	0.0353200074405027	0.0353200074405027	+1	SETD2,SOX17,SMAD2
POSITIVE REGULATION OF OXIDATIVE STRESS-INDUCED NEURON INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1903378	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	0.0353200074405027	0.0353200074405027	+1	FBXW7
POSITIVE REGULATION OF RNA POLYMERASE II REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING%GOBP%GO:1905636	positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding	0.0353200074405027	0.0353200074405027	+1	EP300
REGULATION OF BLOOD COAGULATION%GOBP%GO:0030193	regulation of blood coagulation	0.0353200074405027	0.0353200074405027	+1	TLR4,PDGFRA,FOXA2
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098815	modulation of excitatory postsynaptic potential	0.0353200074405027	0.0353200074405027	+1	PTEN,LRRK2
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY INVOLVED IN MAMMARY GLAND SPECIFICATION%GOBP%GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	0.0353200074405027	0.0353200074405027	+1	FGFR2
NEGATIVE REGULATION OF MITOTIC CELL CYCLE DNA REPLICATION%GOBP%GO:1903464	negative regulation of mitotic cell cycle DNA replication	0.0353200074405027	0.0353200074405027	+1	CHEK2
NEGATIVE REGULATION OF LATE ENDOSOME TO LYSOSOME TRANSPORT%GOBP%GO:1902823	negative regulation of late endosome to lysosome transport	0.0353200074405027	0.0353200074405027	+1	LRRK2
REGULATION OF BRANCHING INVOLVED IN SALIVARY GLAND MORPHOGENESIS%GOBP%GO:0060693	regulation of branching involved in salivary gland morphogenesis	0.0353200074405027	0.0353200074405027	+1	HGF
ACTIVATION OF PHOSPHOLIPASE A2 ACTIVITY BY CALCIUM-MEDIATED SIGNALING%GOBP%GO:0043006	activation of phospholipase A2 activity by calcium-mediated signaling	0.0353200074405027	0.0353200074405027	+1	EGFR
CANONICAL WNT SIGNALING PATHWAY INVOLVED IN POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0044334	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	0.0353200074405027	0.0353200074405027	+1	CTNNB1
POSITIVE REGULATION OF WOUND HEALING, SPREADING OF EPIDERMAL CELLS%GOBP%GO:1903691	positive regulation of wound healing, spreading of epidermal cells	0.0353200074405027	0.0353200074405027	+1	MTOR
EPITHELIAL CELL PROLIFERATION INVOLVED IN SALIVARY GLAND MORPHOGENESIS%GOBP%GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	0.0353200074405027	0.0353200074405027	+1	FGFR2
NOTCH3 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 69%9013508	NOTCH3 Intracellular Domain Regulates Transcription	0.0353200074405027	0.0353200074405027	+1	NOTCH1,EP300
NEGATIVE REGULATION OF APOPTOTIC PROCESS IN BONE MARROW%GOBP%GO:0071866	negative regulation of apoptotic process in bone marrow	0.0353200074405027	0.0353200074405027	+1	FGFR2
REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010906	regulation of glucose metabolic process	0.0353200074405027	0.0353200074405027	+1	AKT1,EP300,FOXA2
REGULATION OF MAINTENANCE OF MITOTIC SISTER CHROMATID COHESION, TELOMERIC%GOBP%GO:1904907	regulation of maintenance of mitotic sister chromatid cohesion, telomeric	0.0353200074405027	0.0353200074405027	+1	ATRX
TGFBR2 MSI FRAMESHIFT MUTANTS IN CANCER%REACTOME DATABASE ID RELEASE 69%3642279	TGFBR2 MSI Frameshift Mutants in Cancer	0.0353200074405027	0.0353200074405027	+1	TGFBR2
NEGATIVE REGULATION OF PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	0.0353200074405027	0.0353200074405027	+1	ASXL1
REGULATION OF CELL PROLIFERATION INVOLVED IN OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:1901963	regulation of cell proliferation involved in outflow tract morphogenesis	0.0353200074405027	0.0353200074405027	+1	CTNNB1
NEGATIVE REGULATION OF MAINTENANCE OF MITOTIC SISTER CHROMATID COHESION, TELOMERIC%GOBP%GO:1904908	negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric	0.0353200074405027	0.0353200074405027	+1	ATRX
REGULATION OF METANEPHRIC GLOMERULAR MESANGIAL CELL PROLIFERATION%GOBP%GO:0072301	regulation of metanephric glomerular mesangial cell proliferation	0.0353200074405027	0.0353200074405027	+1	WT1
REGULATION OF MITOTIC CELL CYCLE DNA REPLICATION%GOBP%GO:1903463	regulation of mitotic cell cycle DNA replication	0.0353200074405027	0.0353200074405027	+1	CHEK2
NEGATIVE REGULATION OF CELL PROLIFERATION INVOLVED IN HEART VALVE MORPHOGENESIS%GOBP%GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	0.0353200074405027	0.0353200074405027	+1	NOTCH1
POSITIVE REGULATION OF PRI-MIRNA TRANSCRIPTION BY RNA POLYMERASE II%GOBP%GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	0.0353200074405027	0.0353200074405027	+1	TP53,WT1
REGULATION OF REGULATORY T CELL DIFFERENTIATION%GOBP%GO:0045589	regulation of regulatory T cell differentiation	0.0353200074405027	0.0353200074405027	+1	RUNX1,CBFB
POSITIVE REGULATION OF B CELL TOLERANCE INDUCTION%GOBP%GO:0002663	positive regulation of B cell tolerance induction	0.0353200074405027	0.0353200074405027	+1	TGFBR2
CELLULAR RESPONSE TO STEM CELL FACTOR STIMULUS%GOBP%GO:0036216	cellular response to stem cell factor stimulus	0.0353200074405027	0.0353200074405027	+1	KIT
LOSS OF MECP2 BINDING ABILITY TO 5MC-DNA%REACTOME%R-HSA-9022538.1	Loss of MECP2 binding ability to 5mC-DNA	0.0353200074405027	0.0353200074405027	+1	SIN3A
DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS	Downstream signaling in naive CD8+ T cells	0.0353200074405027	0.0353200074405027	+1	KRAS,NRAS,BRAF
CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 69%400253	Circadian Clock	0.0353200074405027	0.0353200074405027	+1	EP300,TBL1XR1,NCOR1
REGULATION OF ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:0046640	regulation of alpha-beta T cell proliferation	0.0353200074405027	0.0353200074405027	+1	TGFBR2,MAPK8IP1
POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010634	positive regulation of epithelial cell migration	0.0355978344334119	0.0355978344334119	+1	GATA3,AKT1,SOX9,MTOR
APPENDAGE DEVELOPMENT%GOBP%GO:0048736	appendage development	0.036290375507227454	0.036290375507227454	+1	CTNNB1,TBX3,FGFR2
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	camera-type eye development	0.036290375507227454	0.036290375507227454	+1	NF1,SOX9,WT1,PDGFRA
REGULATION OF COAGULATION%GOBP%GO:0050818	regulation of coagulation	0.036290375507227454	0.036290375507227454	+1	TLR4,PDGFRA,FOXA2
PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	PID_MYC_PATHWAY	0.036290375507227454	0.036290375507227454	+1	CDKN2A,FBXW7
BIOCARTA_STRESS_PATHWAY%MSIGDB_C2%BIOCARTA_STRESS_PATHWAY	BIOCARTA_STRESS_PATHWAY	0.036290375507227454	0.036290375507227454	+1	MAP3K1,MAP2K4
G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME DATABASE ID RELEASE 69%392451	G beta:gamma signalling through PI3Kgamma	0.036290375507227454	0.036290375507227454	+1	AKT1,PIK3CG
REGULATION OF RESPONSE TO DRUG%GOBP%GO:2001023	regulation of response to drug	0.036290375507227454	0.036290375507227454	+1	NFE2L2,HGF,LRRK2
POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273	positive regulation of signaling receptor activity	0.036290375507227454	0.036290375507227454	+1	FBXW7,TAF1
OSSIFICATION%GOBP%GO:0001503	ossification	0.036290375507227454	0.036290375507227454	+1	EGFR,NF1,FGFR2,FGFR3
REGULATION OF RAS BY GAPS%REACTOME%R-HSA-5658442.1	Regulation of RAS by GAPs	0.036290375507227454	0.036290375507227454	+1	KRAS,NF1,NRAS
CHEMICAL SYNAPTIC TRANSMISSION, POSTSYNAPTIC%GOBP%GO:0099565	chemical synaptic transmission, postsynaptic	0.036290375507227454	0.036290375507227454	+1	AKT1,LRRK2
LIMB DEVELOPMENT%GOBP%GO:0060173	limb development	0.036290375507227454	0.036290375507227454	+1	CTNNB1,TBX3,FGFR2
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	determination of bilateral symmetry	0.036290375507227454	0.036290375507227454	+1	NOTCH1,TGFBR2,SOX17
LEUKOCYTE HOMEOSTASIS%GOBP%GO:0001776	leukocyte homeostasis	0.036290375507227454	0.036290375507227454	+1	FLT3,AKT1
G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086	G2/M transition of mitotic cell cycle	0.036290375507227454	0.036290375507227454	+1	AJUBA,CHEK2,CDKN1A,PPP2R1A
DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 69%2173788	Downregulation of TGF-beta receptor signaling	0.036290375507227454	0.036290375507227454	+1	TGFBR2,SMAD2
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	regulation of stress-activated MAPK cascade	0.03730680437963351	0.03730680437963351	+1	EGFR,MAP2K4,MAPK8IP1,MECOM,NCOR1
SPECIFICATION OF SYMMETRY%GOBP%GO:0009799	specification of symmetry	0.03746611396266196	0.03746611396266196	+1	NOTCH1,TGFBR2,SOX17
NEGATIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062014	negative regulation of small molecule metabolic process	0.03746611396266196	0.03746611396266196	+1	AKT1,BRCA1,EP300
NONHOMOLOGOUS END-JOINING (NHEJ)%REACTOME%R-HSA-5693571.1	Nonhomologous End-Joining (NHEJ)	0.03746611396266196	0.03746611396266196	+1	ATM,BRCA1,HIST1H2BD
